是否看过,日期,评星,赞成数,评论内容
看过,2017-12-04 02:06:50,推荐,7," 我在看电影前就稍稍了解了下卡司（没对上角色的那种）和历史背景 然后找了一个小时的Gary Oldman在哪 最后觉得自己应该是之前看走眼了 管他Gary Oldman还出不出场 演丘吉尔这人演技真的要爆炸了 回来再看卡司表（对上角色的那种）才发现他妈我自己真的看走眼了 给Gary Oldman跪下来
        "
看过,2017-11-29 20:09:53,推荐,21," 一名伟大的演员用一场伟大的表演再现了一位伟大的人物。
        "
看过,2017-12-02 18:56:37,推荐,6," “我也是不明白，我一个不招陛下待见的醉鬼，怎么就到西敏寺来了…” || 温斯顿同志学会了走群众路线，炮打投降派司令部，他是不是跟约瑟夫有什么py交易…
        "
看过,2017-12-05 12:56:48,力荐,5," 电影院版的唯一缺憾是翻译质量
        "
看过,2017-12-02 18:34:16,力荐,17," 我以为Gary Oldman整容般的丘吉尔造型已经是这电影最震撼的地方了，但他还是用演技再震了我一次。腐国主旋律电影太好看了：国王对首相说，你还是要走群众路线啊，首相点点头，就到群众中去了。
        "
看过,2017-12-02 21:27:35,还行,5," 狗爹全程表情：🤨
        "
看过,2017-12-14 16:20:25,还行,2," 3.5 主角没的说，如何从兴奋到焦虑，从没有决断力走向坚定对抗法西斯，成为希特勒最怕的人，演技丝丝入扣；次要角色就有些潦草了，关键反派斯坦尼斯就是个纸片人，很可惜。几场关键的演讲力度不够，比起国王的演讲差点意思。地铁戏严重失真，简直到了让人跳戏的地步。
        "
看过,2017-11-25 03:48:51,推荐,8," 给《敦刻尔克》加上了领导人视角，狗爹用惊人神似的演技宣告什么叫一人撑起一部戏，提个影帝和化妆不成问题。尤其喜欢给罗斯福打电话求援的前后几场戏，政坛传奇硬汉也有无助到迷茫的至暗时刻，决不投降绝不屈服的真勇气不是凭空而来，需要上下齐心团结一致，有底气才有勇气，结尾重现经典演讲非常燃！
        "
看过,2017-12-02 12:46:31,还行,2," 从各个方面来说都跟当年的那部《林肯》特别像，加里奥德曼的这个奥斯卡是没跑了，扶肚子和说话断句这种细节都演的像是天生的一样。但这种史实改编导致的毫无悬念的剧情真是让人提不起劲。况且是否与希特勒和谈的关键只是简单的取决于民意吗？按英国当时的处境怕是和谈也占不到任何便宜吧。
        "
看过,2017-12-04 12:32:12,还行,2," 四平八稳，乏善可陈，只剩下狗爹的演技一枝独秀
        "
看过,2017-12-03 20:45:25,推荐,3," 选择比坚持更重要
        "
看过,2017-12-02 16:13:07,还行,6," 工整到为了防止走神，在认真听丘吉尔演讲、发言、辩论时都用了什么词，但大多败于口音。议会辩论Mr.Speaker一出口，瞬间想到以前打bp时愚蠢的自己。几组神之俯视的镜头还挺喜欢，那几刻心中有了大风景。为了避免叙事的平淡和可能带来的疲劳，诺兰选择多线，乔赖特则请来了老戏骨。
        "
看过,2017-12-06 13:54:36,力荐,1," 每场戏都写得那么有感情，画面细节都那么精准，叹为观止！
        "
看过,2017-12-07 21:56:12,还行,10," 这么高的评分吧，感觉大家更多是在为丘吉尔打分，为敦克尔刻打分，为那场演讲打分，而不是为这个电影打分。
        "
看过,2017-12-06 15:44:15,力荐,7," 邱吉尔真横，在特殊的历史时刻做出了也许影响整个人类发展进程的决定。
        "
看过,2017-12-05 22:10:21,推荐,1," 三星半。加里奥德曼版国王的演讲，但我时常在疑惑这样彻底的模仿到底能不能称之为表演。
        "
看过,2017-12-03 02:34:05,力荐,3," 看着看着就想起了《帝国的毁灭》 都是女秘书视角观望一个神经质爱咆哮但也偶尔慈祥的的大人物 …说起来邱胖这性格也不属于典型的英国人。以深井冰治另一个深井冰的大招也只有英国人能想出来叻（当然我还是倾向于认为你大英的胜利关键在于元首的失误…没有拿下腐国就去攻苏联了 天佑你英 天亡我普）
        "
看过,2017-12-03 16:14:55,推荐,1," 每个人都有过至暗之时，但有人是生命之光。蹲可可前传。配乐极好！
        "
看过,2017-12-01 17:50:09,较差,5," 话real多，思维real政治正确，除了两场Gary Oldman演讲戏外，其余都……算不上臭，但挺烦的
        "
看过,2017-12-19 00:30:01,推荐,2," 伦布朗光的典范
        "
看过,2017-12-04 00:30:58,推荐,1," 中间有一段有点闷，别的都很好了。加叔这是预定小金人儿的节奏啊~
        "
看过,2017-12-03 14:13:10,None,1," 支持Gary Oldman拿影帝，罗斯福太婊了，没了。
        "
看过,2017-12-09 10:33:51,推荐,1," 完全没想到会如此妙趣横生。敦刻尔克一百八十度的背面。即使不插入战场画面，光是莉莉口述那一段都足够铿锵有力。其实oldman才是名副其实的女神收割机吧。又见史坦尼斯。
        "
看过,2017-12-02 16:39:09,推荐,2," 给Gary Oldman加一星。电影院应该考虑弄个至暗时刻+敦刻尔克连映套餐
        "
看过,2017-12-07 14:09:45,还行,2," 政治片。看的时候一直在想《南汉山城》，只不过历史和电影价值观都截然相反。也想到《祖国》中丘吉尔的结局：英国求和，丘吉尔退位后和女王躲在加拿大写他的回忆录。我依旧认为：战时打鸡血易，求和难。打鸡血煽动民族情绪并无卵用。虽然加里奥德曼演技极为突出，但电影整体还是显得过于工整而套路。
        "
看过,2017-12-01 14:47:53,推荐,6," 加里奥德曼演技炸了！迄今为止最无与伦比的英国二战人物演绎！
        "
看过,2017-12-01 20:47:15,推荐,3," 上次乔赖特奉献了一个8分钟的沙滩长镜头，这一次是两小时的热血丘吉尔。配合诺兰《敦刻尔克》食用，大撤退的“内”和“外”都拍出来了。当成《王冠》前传来看也很有意思。优雅风格、Dario的配乐都还是熟悉的配方。丘吉尔的演讲稿写得是真好，让人感觉到英文之美的那种。
        "
看过,2017-12-07 13:44:32,还行,3," 各部门都卖足了力，希望你们在颁奖季都能拿多点奖，否则完全白费了这么长时间辛苦的工作。
        "
看过,2017-12-03 22:00:26,推荐,3," 像敦刻尔克的兄弟篇哈哈
        "
看过,2017-12-03 17:21:34,力荐,1," Churchill the Monster.
        "
看过,2017-12-10 19:07:54,推荐,3," 可怕，Gary Oldman又将奥斯卡最佳男主的含金量指标活活拔高了整整一个段位。
        "
看过,2017-12-07 11:05:20,力荐,8," 这部和诺兰的《敦刻尔克》算是事件的side-A和side-B，比较起来还是乔赖特赢了。他电影音乐和摄影一直很棒，打字机音效视效贯穿了好几部，战争场面也一向很诗意，但作为人物传记电影，剧本太中规中矩，太主旋律，没有挖更深的东西。预定奥斯卡的最佳男主和摄影。
        "
看过,2017-12-05 18:50:51,力荐,3,
看过,2017-12-02 16:24:04,推荐,5," 叙事很赞，完全被表演吸引，不觉枯燥。加里·奥德曼演技值一个奥斯卡影帝，演出了多角度，形象丰满的丘吉尔。酒鬼，脾气暴躁，却是整个大英帝国反纳粹，最值得信赖的领导者。和《敦刻尔克》结合起来看，别有一番味道。不过英国骨子的劳资天下第一，最后的看门人，让人有些不舒服，难怪老美老法呵呵哒。
        "
看过,2017-12-04 13:18:41,推荐,0," 强行续命丘中堂2017.9.4想看 | 因为怀疑所以坚持，因为害怕所以勇敢。前半部仿佛看了第四遍《敦刻尔克》，国王意外的萌。不愿看到和平和安宁被打破，但要用抵抗来换取而不是投降。字幕没顾及英文用的是平实小词，算不得上品。
        "
看过,2017-12-02 23:22:35,推荐,4," 本片属于那种每年奥斯卡颁奖季都会看到的传记类影片，这类电影如今总被诟病太四平八稳，缺少惊喜。但这并不能否定影片的优秀，尤其在各个方面影片都有令人印象深刻的地方。化妆和表演是最突出的部分，也是今年最可能获的奖。不管怎么说，支持狗爹这次拿影帝！
        "
看过,2017-12-03 13:09:33,力荐,3," 没有遗憾了。
        "
看过,2017-12-05 01:19:55,力荐,1," 胖子脑残粉看到一本满足，会适应环境算个屁啊，有本事改变环境来适应自己
        "
看过,2017-12-03 16:22:07,力荐,3," 乔·赖特哪怕是创作这种主旋律传记电影，也有办法释出闷骚的灵气，就像是候在某个瞬间，任你心尖一颤。加里·奥德曼的演绎自不必说，戏我莫辨。特别喜爱地铁与最后那场戏，忽然共鸣，能为了什么而甘心浴血奋战。别人以艺术加工烘托普世价值，而我们时常在用廉价煽情，推销虚伪的下三滥故事。四星半。
        "
看过,2017-11-29 13:00:52,力荐,9," 好看，优雅美妙的镜头，极具张力的叙事，精彩刻薄的台词，适合和《敦刻尔克》连着看。丘吉尔形象是新的，很柔软，扑闪闪的大眼睛和赤脚丫，与国王的关系立场也是新的。英国就那么几个演员，满大街都是熟脸。（我真的太爱哭了，片尾高潮又看哭）
        "
看过,2017-12-04 22:23:31,推荐,1," 地铁与民众交流戏很感人
        "
看过,2017-12-24 15:52:05,力荐,1," 从第一个镜头开始，情绪被牢牢抓住。切入点小而精准，叙事老道，摄影上乘，配乐超级给力，第一个场景配乐响起我就开始鸡皮疙瘩QAQ。出了电影院就想哭着喊着，快给我狗爹小金人！（为狗爹私心给个五星❤）
        "
看过,2017-12-03 23:36:37,力荐,1," 8.3/10  終於有機會讓基友們都坐下來聽我吹我愛豆！雖然有些藝術誇張，細節做得還是很不錯；節奏緊湊流暢，音樂配合得特別精彩，很多地方和Sir Churchill的The Gathering Storm中一些記敘相映成趣。如果能拍得更狠一點，少一點田園式文藝，會更棒。
        "
看过,2017-12-01 14:43:39,力荐,8," 看coco没掉一滴泪，结果看这个看哭了……
        "
看过,2017-12-01 17:29:08,推荐,1," 可以算敦刻尔克的前篇。全片一半发生在狭窄逼仄的防空洞作战部，一半在人头耸动的众议院和国王宫殿繁琐内饰重重压力下，深色沉闷近景和中景，总是晃动的大头，肥厚肉掌和粗大雪茄，压力山大。法国不力，比利时投降，美国一点也不想擦边。是战还是不战的心理预期遇上承受转变，成了此片的主要内容。
        "
看过,2017-12-02 14:28:56,推荐,8," 剧作工整而古典，剑拔弩张的张力与英式幽默相辅相成。加里·奥德曼完全演活了丘吉尔，值得一座小金人。布光与剪辑都堪称教科书水平。乔·赖特拿手的运动长镜头深具感染力，两段前后对比展现伦敦街头民众的行车中的主观横移长镜令人想及[赎罪]，加莱司令仰天凝思的后拉上帝视角镜头悲怆至极。（8.5/10）
        "
看过,2017-12-15 22:05:17,力荐,1," 在影院哭了大半场很奇怪吗
        "
看过,2017-12-03 15:31:24,推荐,3," 基本可以肯定，这是奥德曼离奥斯卡影帝最近的一次。★★★★
        "
看过,2017-12-06 17:17:03,推荐,2," 很晚看的一批了，对于这部片子也已经有了合理的预期，所以看完之后谈不上失望，自然也没有太喜欢。文本工整，是一部很标准的类型作品，当然由于题材限制，能做到无功无过就已经算是合格了。奥德曼的风采完全盖过了故事本身，使得整部作品只能定义为一部演技秀，而难有更多延伸。还好演技秀确实够精彩。
        "
看过,2017-12-02 19:42:29,推荐,4," 精彩 奥德曼把这个神神叨叨讲话却极富感染力什么时候都不愿投降不认输的铁血首相演活了 纪传体电影能拍得如此节奏紧凑实属不易 当听到地铁的群众齐声说“never”时感动极了 我觉得这不仅在于英国或法国之于法西斯侵略上 包括我国 所有关于民族生存的问题里 我们都不应该退缩！
        "
看过,2017-12-05 22:00:05,推荐,1," 喜欢看他抖嘴唇…
        "
看过,2017-12-01 17:25:15,力荐,2," 我又看不到Gary了，真的是神。他在做的事是大家都不愿接受的事，在的位置也是别人不愿接手却一心想操控的。他有的野心和需要的支持来自人民。无论他用怎样的词鼓舞人心，牺牲在所难免，但是不抵抗就不会有改变。决不妥协
        "
看过,2017-12-07 09:49:03,推荐,4," 确实是很好，看完后忍不住想，为什么我们没有这样的电影？
        "
看过,2017-12-01 21:04:46,还行,3," 虽然加里奥德曼的演技不需要通过这部片来证明，但他的丘吉尔仍然令人惊叹，莉莉詹姆斯边打字边落泪那段演得也很棒，观影体验很不错，但仍然不能掩盖这本质上是部洗脑主旋律片，对这种潜在的意识形态有‘’天然‘’的抵触，地铁里说never的那个黑人小哥，简直和巴特分析法国士兵敬礼如出一辙…
        "
看过,2017-12-07 20:01:09,还行,2," 一切都中规中矩，包括加里·奥德曼那虽精准却庸常的表演。场景布光比较考究，但减色处理有时让人眼瞎，隐喻也过于明显。
        "
看过,2017-12-01 16:41:22,推荐,7," 与《敦刻尔克》互为对照。导演的古典韵味、长镜头调度与大景幅画面，与加里·奥德曼完美的演出相得益彰，服化道皆是不动声色的精良。内忧外患之际，斗牛犬般的丘吉尔临危上任，用精妙的演说与不屈的精神集结起整个国家。国王对他由讨厌、不信任到合作的关系幽默化处理平和了影片的燥性。别国的主旋律！
        "
看过,2017-12-02 14:49:50,推荐,5," 可能是近期看得最享受的一部，排片太惨，得再刷一次
        "
看过,2017-12-01 16:33:29,还行,4," 我日，到最后打出名字才发现是加里奥德曼演的。
        "
看过,2017-12-02 16:50:50,还行,3," 演技都很好，音乐和画面没得说，奥德曼神了！本子一般，地铁那段太尴尬。
        "
看过,2017-12-08 22:15:14,较差,1," 疯狂英语
        "
看过,2017-12-04 23:54:58,力荐,1," 一直以为跟国王的演讲差不多，主要是从语言魅力角度出发讲述事件。出乎意料，语言只是辅料。从局势到人到语言都很不错。
        "
看过,2017-12-03 13:22:05,还行,2," 今年第一部看到后面睡着的电影
        "
看过,2017-12-11 21:35:32,力荐,4," 真的男人从不回头看鼓掌。
        "
看过,2017-12-03 22:46:16,力荐,1," 因为睿智，才会心存怀疑。
        "
看过,2017-12-10 02:35:12,推荐,0," 不太懂Joe Wright怎么一路走成了这样，揣着一身好技艺，沦为了英国张艺谋。给调度、摄影、Gary加分，女配角也很可爱。觉得希特勒和丘吉尔的CP有点儿像伏地魔和哈利波特，两人心底的阴暗面是通的，表现路线不同罢了。也只有这样的两个人才能互相制约。
        "
看过,2017-12-02 13:19:39,力荐,5," 看丘吉尔演讲真的有一种被啪啪打脸的感觉……原文忘记了，大意是“你们要多少次被打脸才能不相信独裁者的鬼话？！”想看许多许多遍…
        "
看过,2017-12-02 02:35:48,力荐,3," 也可以说是，由演讲串制的文学电影… 那些充满正义的词句太感人了，在此处的“寒冷”时刻听到，真是异常催泪… 
        "
看过,2017-12-04 13:25:21,还行,3," 英国主旋律。丘吉尔是个把“油漆匠”当骂人话的人，怎么可能深入群众，到地铁里和一个垒砖匠握手？
        "
看过,2017-12-10 21:40:14,推荐,1," 可愛的丘吉爾，還從另外一個側面了解了敦刻爾克大撤退的情況。喜歡這種有事說事的紀錄片風格。
        "
看过,2017-12-05 21:44:13,None,1," 头皮都发麻的演技 最后地铁一段看得泪崩 什么时候我们的屏幕上才有这样的“伟人” 一个亲民的 不乏缺点的 又极具魅力 震撼人心的伟人
        "
看过,2017-12-10 20:42:45,推荐,3," 摄影和狗爹满分。P.S：国王的演讲、敦刻尔克和这一部的混剪啥时候能出来？
        "
看过,2017-12-09 19:51:27,推荐,2," 没想到你是这样主动坐上首相床的国王：）拿BP我没意见，就喜欢镜头这么精致的电影，赏心悦目！丘吉尔出场那一道火光我简直窒息！宫斗刺激，切前线催泪不动声色，但还是感觉差了点啥，可能是地铁太强行了。支持演讲本片DKK三片连映，肯定体验非凡。（狗爹小金人稳了
        "
看过,2017-12-03 00:42:50,推荐,4," 一个人如何在风暴之眼中抵挡住巨大的压力作出决策？真是令人几度热血沸腾。大家去伦敦的时候千万别错过内阁战情室，个人最爱的伦敦景点之一。
        "
看过,2017-12-03 19:24:33,推荐,1," 真应该跟敦刻尔克一起看啊！一点都不闷，音乐也提气。从穿着睡衣的狗爹出现的第一秒眼球就被抓住了，把身处最艰难时刻的丘吉尔的矛盾内心表现到了汗毛眼儿，地铁那段看到流泪！结尾solo汗毛直立！各种服气！@首都中华
        "
看过,2017-12-07 00:33:21,推荐,1," 作为传记片可看性还行，就是导演编了地铁的这场戏欺骗观众的感情
        "
看过,2017-12-16 15:25:20,推荐,3," 拍得稍有点刻意了。不是那种看完想二刷三刷的作品。
        "
看过,2017-12-03 23:39:07,力荐,0," Success is never final. Failure is never fatal. Courage is what counts. 好的人物傳記也是如此，不是只歌頌勝利的功績，而是展現面對絕境時依然前行的勇氣。給Gary Oldman打滿分！！！！！
        "
看过,2017-12-07 00:12:41,推荐,1," 4.0。1.所谓最高级的方法派演技，或许就是加里·奥特曼这样。2.抛开主旋律式的腻味煽情，我更爱历史至暗时刻中的彷徨无助。3.相比那些早已载入史册的演讲，丘吉尔在地铁车厢中的那番话，才是最为动人的。
        "
看过,2017-12-01 18:42:53,推荐,2," 如果跟敦克爾克一起看感觉会更连贯，老戲骨無可挑剔，水乳交融，被帶的打字員妹子演技也上線了喔，終於沒有kk了，鼓掌鼓掌！明年奧斯卡八九不離十了
        "
看过,2017-12-01 18:40:09,较差,8," 这都2017年了怎么还有人拍这种片子……这都快成一种类型片了[英国名人演讲冲奥片]。加里·奥德曼的真诚让这部片子不像国王演讲那样恶心。我实在受不了英片那种离题抢戏的人人卖萌，好歹美式装逼也仅限于正反派主要角色啊。
        "
看过,2017-12-03 22:50:35,推荐,1," 除了摄影和表演方面的突出之外，片子整体最多也就是不功不过甚至有点过时，首相在地铁上与人民亲切交流这样的桥段我以为只有我朝拍的出来。。。
        "
看过,2017-12-07 18:48:47,力荐,1," 停在了最该停的地方，值得二刷
        "
看过,2017-12-02 19:18:00,很差,4," wtf
        "
看过,2017-12-01 22:53:05,力荐,1," 在看敦刻尔克的厅看完至暗时刻。我们应该有永不投降的勇气，战斗到最后一刻。
        "
看过,2017-12-01 22:43:20,推荐,3," 中途睡了一小下…旁边两妹子一边翻着豆瓣上男主年轻时的照片一边聊天特别嗨…omg）蛮好看的，爱哭的丘吉尔很有人性，雨天中途下车走进地铁那儿才是真正的融入民众啊，虽然时间也很短，你国领导到哪儿都一群人跟着，微服私访都不带这样。最后的演说和与民众的讨论都挺燃，可以和敦刻尔克搭配服用。
        "
看过,2017-12-04 20:29:26,推荐,2," 剧本的写法很高级。历史是成王败寇的传奇，已经努力将邱吉尔往一个普通人身上去写，但明知不可为而为之的奇迹背后，总有一个神话般的人格在支撑，而我们需要这样的故事，因为它超越了现实，超越了时代，超越了太多无可奈何，超越了太多卑微屈服。Hope，Faith，Support，在无尽黑夜永远是最动听的词汇。
        "
看过,2017-12-01 16:36:17,力荐,6," 大英帝国自强自立三部曲 第三部 
        "
看过,2017-12-07 20:48:50,力荐,0," 被侵略碾压，遭同僚官斗，但去坐一趟地铁，发现人民在你身边。导演Joe Wright的华丽童话风格与英伦二战至暗之时无缝对接，沉重历史顿时仿佛顽童寓言，让人一不小心就被帝国主义的爱国口号煽动到了
        "
看过,2017-12-05 00:32:46,推荐,1," 狗爹演技爆炸💥 在《敦刻尔克》之后看这部电影确实就自动补全了历史，所以对当时局势背景更有代入感。地铁对话那段对后续演讲的情绪铺垫，我却有点出戏，一直在想这样的情景放到现实中可能觉得很不现实…
        "
看过,2017-12-04 16:16:08,很差,4,
看过,2017-11-30 10:35:26,推荐,6," 大喊一声“Never！”……
        "
看过,2017-12-04 16:29:09,推荐,2," 所以，有这样的开挂一样的表演，就算故事稍显寡淡也没那么重要了，奥德曼要是不拿明年的奥斯卡影帝，这别的演员是得有多强啊
        "
看过,2017-12-18 16:03:51,推荐,0," 没有绝对的成功，也没有致命的失败，最重要的是继续前进的勇气
        "
看过,2017-12-02 14:54:59,推荐,2," 狗爹收起戾气，控制着演还挺好的
        "
看过,2017-12-04 10:30:48,推荐,2," 表演超越电影技巧本身
        "
看过,2017-12-03 21:50:31,推荐,2," 奥德曼就不多说了，电影也确实好看，不过总觉得赖特靠这么个片子翻身多少还是有点儿憋屈。
        "
看过,2017-12-02 16:55:11,推荐,1," 丘吉尔的成功塑造不仅有赖于奥德曼的精湛演技，在对人物的生活细节的展现也功不可没。虽然是一部有些套路的传记片，但强大的节奏掌握却分分钟让观众为之倾倒，作为历史片明知结局的走向，可是当那该发生的场景发生时，又莫名的激动和感动。PS：和（敦刻尔克）搭配食用味道更赞哟！
        "
看过,2017-12-07 10:42:38,还行,1," 与国王的演讲平行看，剧作缜密，但过于平铺直叙，细节和生活气息太少，反倒很多转折看起来有些生搬硬套了。
        "
看过,2017-12-10 21:38:34,力荐,1," 一个谜 至今搞不懂为什么会从青春期开始喜欢丘吉尔 五星纯私心 好几个镜头看的鸡皮疙瘩都起来了 光影真是美啊（狗爹气场和丘吉尔本人不是很搭……
        "
看过,2018-01-09 16:46:46,力荐,0," 9.2/10  同睇戲嘅老友, 點解您流鼻水, 太冷?  唔係, 睇套戲太感動, 默默流淚,  塞了鼻.....好一個終極時刻....
        "
看过,2017-12-01 23:22:47,力荐,5," #原来影帝被我内定#希望能出一个《敦刻尔克》《至暗时刻》四线叙事混剪版。其实整部片子就只讲了一个选择的问题，虽然知道了结局，不过还是燃爆。影评里那堆大呼小叫的都坐下，这种表演只是我叔的常规操作，基本操作。
        "
看过,2017-12-03 13:14:41,力荐,6," 我爸说这电影好短啊，我说我们看了两个多小时，你一定是跟丘吉尔一起做决策太紧张了。
        "
看过,2017-12-02 19:59:54,力荐,2," 4.5星，如果能够不虚构可能整个电影都能跟Gary Oldman一样屌！咕咕
        "
看过,2017-12-11 19:48:59,推荐,1," 斯科特好认，迪兰好认，加里奥德曼化的认不出来了，感觉形象不如丘吉尔本人的硬照精神，名人的片段式传记也不能期待更多了。从国王来访开始燃，一直到结束，面对希特勒这样的家伙，如果没有战斗的能力和决心，谈判真的毫无意义。还是要感叹一句，美人老了还是美啊，多一星给克里斯汀！
        "
看过,2017-12-06 22:31:12,None,1," 好看。
        "
看过,2017-12-05 19:01:10,推荐,2," 看哭。
        "
看过,2017-12-04 13:53:09,力荐,1," 隔壁把士兵以小变大，这里把首相由大转小。和《林肯》一样并称“用影帝和导演打服你”系列，英国首相和国王故事可以做一个宇宙了：国王的演讲→至暗时刻→敦刻尔克→女王（网飞那个），然后我们就能看费斯大叔大战奥德曼
        "
看过,2017-12-03 22:13:37,力荐,1," 一开始只是为了加里奥德曼
后来发现镜头太牛逼了，每一帧都可以作为摄影教材用
再后来，剧本也不错
属于美版主旋律电影
突然希望下次拍毛爷爷也这么拍
因为丘吉尔和毛爷爷都面对过同样的困境
        "
看过,2017-12-04 17:17:24,推荐,1," 九成以上的室内戏，节奏紧密到令人疲劳，而情绪是坚稳、舒展的，没有过于亢奋，这一点很好，最后半小时噙着眼泪看完。
        "
看过,2017-12-09 18:16:14,推荐,0," 邱吉尔几次怒吼都有点后来元首的味道。毕竟当时大英帝国一副浓浓的药丸气息。罗斯福日常被黑，法国人日常被卖，乔治六世居然没结巴
        "
看过,2017-12-09 19:52:37,还行,4," 狗爹简直认不出，表演和化妆都值得称赞。但是这样的电影意义何在呢？故事中规中矩，主人公以外的角色也很扁平。感觉像是一条手工缝制钉钻刺绣却并不美的裙子，除了证明技艺精湛，没有其他的价值。
        "
看过,2017-09-11 05:38:41,力荐,6," 伟大的表演
        "
看过,2017-12-10 16:57:47,还行,0," 穿成小猪佩奇的首相告诉我们，英雄就是当仁不让
        "
看过,2017-12-11 09:25:53,推荐,1," 服了硬国人，一件事国王这边拍一个片子首相这边拍一个片子，这就是俩影帝，外加敦刻尔克和模仿游戏俩番外。
        "
看过,2017-12-02 06:09:38,None,1," 摄影一如既往。让我感觉丘吉尔存在感(presence)最强烈的 反而不是他演讲和对话 而是在明暗对比强烈的过道里行走的时候 当中有一幕实在太“领导深入群众展开工作”了 还是虚构的 太不应该了
        "
看过,2017-12-02 20:56:39,力荐,5," 加里·奥德曼，投胎式的演技。今年院线观赏的最佳电影。
        "
看过,2017-12-08 09:09:25,推荐,1," Gary Oldman的表演的确传神，一颦一笑的把握就算比不了丹戴刘，也相差不太远了。非常不错的历史电影，台词考究，制作精良，完美还原了那段艰难时期丘吉尔作为决策者的坚毅果敢，还有孤独乃至惶恐。特喜欢丘吉尔第一次与国王见面那场戏，好好笑。本片与诺兰的Dunkirk可以算是互补，个人更偏爱本片一点。
        "
看过,2017-12-27 21:51:30,推荐,1," 应该和《敦刻尔克》连着看，很好地起到了抛砖引玉的功能，中间差了N个《国王的演讲》（大家自己填数字吧）
但我还要打四星，因为它帮我对芳华有了更好的认识：指望任何法西斯的媚从和投机分子为独立和自由发声，那是不可能的。
        "
看过,2017-12-19 23:21:59,还行,2," 丘吉尔最关键的、主战的动机并没有讲清楚，其他的高精度模仿都只是技术。
        "
看过,2017-12-06 23:52:05,还行,2," 三星半 过于工整 有些刻意 和当年的《万物》异曲同工...个人不站奥德曼男神的丘吉尔，再厚实的面孔下还是那双迷离又疯狂的眼睛
        "
看过,2017-12-07 13:14:17,力荐,2," 30块钱包场，哭了个爽……
        "
看过,2017-12-13 18:45:56,力荐,1," 伟大的政治家一定是伟大的演说家，你说同盟国三巨头罗斯福、丘吉尔、斯大林哪个没有一张好嘴？
        "
看过,2017-12-03 23:38:57,力荐,2," 传记、历史、政治、人物，居然可以拍的这么好看，大概源自于浓郁的英伦味道，配合敦刻尔克，真是相得益彰。并不care演讲本身的主旋律味道，而是非常喜欢整部电影的节奏、布局以及演技。
        "
看过,2017-12-03 23:19:32,推荐,1," 表演上乘，影片质量跟不上演员的演技，对于决策的煎熬和大局的呈现显得过于顺理成章，没有很好地表现出摇摆和挣扎。但有不少镜头的运用我很喜欢，比如战局和议会都用大俯镜来展现凌乱失控，比如通过镜中框架呈现出人物心理状态，挺有意思。
        "
看过,2017-12-01 16:28:47,推荐,7," Gary Oldman演绎的这个丘吉尔可爱、坚决、暴躁中还带着柔弱，无可挑剔！配乐，剪辑，镜头都搭配的非常好，即使是这样标准的申奥传记片风格，不会觉得套路无聊，结尾还是无法避免的燃到了。每一次丘吉尔和国王同框的画面我都在脑补国王是Colin叔演那该多美滋滋啊！为GO叔打call！拿下早该是他的小金人！
        "
看过,2017-12-03 19:52:50,力荐,1," 节奏和用光都很棒！如果敦刻尔克还没下架就好啦！
        "
看过,2017-12-01 15:57:48,推荐,1," 可以和敦刻尔克搭配一起看，只是至暗时刻是从权力顶峰的人物来看这个历史事件，几乎每场戏都在室内，演讲、唇枪舌剑！加里奥德曼演技炸裂，整部电影亮点全在他一人身上，你根本看不到他本来的面目，你以为他就是丘吉尔，仿佛那个内外忧患走向权力顶峰的伟人又复活了！给不给小金人，狗爹都是影帝级演员
        "
看过,2017-12-01 18:09:23,力荐,3," 仿佛看见了丘吉尔本人，所有人都献出了最出色的表演，最后戛然而止的处理也非常好，即使全片没有特别特别突出的高潮，熟悉那段历史的人都会被触动。配乐太好听了！！这才真正优秀的配乐而不是寂寞的狂轰滥炸。最后真的觉得可以和北美同步在国内大荧幕上看到这么杰出的表演，真的很幸运。
        "
看过,2017-12-03 18:22:37,推荐,4," 狗爹在Immortal Beloved之后的最好表演。【Joe Wright的摄影真的是我茶，搭配俗气煽情古典乐也能都能狂戳我
        "
看过,2017-12-02 03:09:02,推荐,2," 导演的长镜头情结。中规中矩甚至没有特别亮点的剧本，狗爹炸裂之余，希望大家也不要忽略KST阿姨也非常精彩
        "
看过,2017-12-05 23:58:33,还行,0," 氛围和取景的还原很不错，不知真实度有多少。片子聚焦在英国政治内斗方面，属于英国的主旋律，人物塑造比较单薄。
        "
看过,2017-12-05 00:13:13,推荐,1," 地铁那段太煽情太假了。
        "
看过,2017-12-18 23:01:00,推荐,1," 演技炸裂！活生生的丘吉尔！建议结合敦刻尔克观看，天空中一旦有飞机自动代入汤老湿。也许历史上的大撤退都自带壮烈的悲情色彩，加莱陷落的情节忍不住联想到三河坝战役。
        "
看过,2017-10-27 12:23:08,力荐,4," 伟大的演员 伟大的首相  Go爹真的应该得奥斯卡！！！
        "
看过,2017-12-07 21:25:51,推荐,1," 最厉害的地方是 从头到尾都没觉得这个人是加里 奥德曼
        "
看过,2017-12-06 14:38:18,力荐,2," 热泪盈眶！看完电影走回家，冷风吹了一路，依然久久无法平静。内心澎湃，几欲哽咽，目光坚定，很多想不明白困惑了很久的事情突然明白了！
        "
看过,2017-11-17 18:16:30,推荐,3,
